103.686	354.444
108.38	325.333
113.069	262.889
117.757	226.889
122.442	225.778
127.123	226.889
131.802	218
136.477	196.222
141.151	176.444
145.821	163.556
150.489	160
155.154	158
159.815	151.778
164.475	160
169.13	191.556
173.784	177.111
178.434	161.556
183.083	161.778
187.727	192
192.37	211.111
197.009	169.556
201.646	133.333
206.279	136.889
210.911	138.444
215.54	124
220.165	130.222
224.789	120.222
229.408	115.556
234.025	110
238.64	121.111
243.251	118.667
247.861	120.889
252.466	113.556
257.07	117.778
261.67	120.222
266.269	111.333
270.864	111.333
275.457	111.333
280.046	116
284.632	112.444
289.217	110.222
293.798	110.889
298.378	112
302.953	106.667
307.526	101.778
312.097	109.556
316.664	106.222
321.229	98.6667
325.792	98.8889
330.351	96
334.908	101.333
339.463	103.333
344.014	102.444
348.562	99.1111
353.109	96.6667
357.652	97.1111
362.192	98
366.729	99.1111
371.266	99.3333
375.798	97.7778
380.327	97.5556
384.854	105.778
389.378	97.5556
393.901	103.111
398.419	98
402.936	92.4444
407.449	99.3333
411.96	92
416.468	93.7778
420.973	95.3333
425.477	97.1111
429.977	96.4444
434.474	93.3333
438.969	91.1111
443.461	97.5556
447.951	98.8889
452.438	93.5556
456.922	93.7778
461.403	95.3333
465.882	96.8889
470.358	97.5556
474.832	98.4444
479.303	92.6667
483.771	93.7778
488.237	95.3333
492.698	87.5556
497.159	89.7778
501.617	87.7778
506.072	85.5556
510.524	85.5556
514.974	87.1111
519.42	88.6667
523.865	89.3333
528.307	81.5555
532.747	80.2222
537.184	87.3333
541.617	84.8889
546.048	82.2222
550.477	84
554.903	84.4444
559.327	87.5556
563.748	88
568.165	92.2222
572.581	87.1111
576.994	92
581.405	87.7778
585.812	90.4445
590.218	90.8889
594.62	87.7778
599.02	86.2222
603.417	90
607.813	90
612.204	89.1111
616.595	89.5556
620.981	89.1111
625.365	90.6667
629.748	84.6667
634.127	91.5556
638.503	91.5555
642.878	88.2222
647.25	82.8889
651.618	87.5556
655.984	87.5556
660.349	89.1111
664.71	85.1111
669.069	93.3333
673.425	94
677.778	93.3333
682.129	94.8889
686.478	88.8889
690.824	98.6667
695.167	93.7778
699.508	94.6667
703.846	91.3333
708.182	90.4444
712.515	94.6667
716.846	93.3333
721.174	91.1111
725.5	93.5556
729.823	95.3333
734.144	91.7778
738.461	86.2222
742.777	91.1111
747.09	92.6667
751.401	90.2222
755.708	92.6667
760.014	92.8889
764.317	90.4444
768.616	86.8889
772.915	93.7778
777.209	93.5556
781.503	92.2222
785.792	89.5556
790.081	100
794.365	93.7778
798.649	99.3333
802.929	96.2222
807.207	91.3333
811.482	97.7778
815.754	97.5556
820.026	96.8889
824.293	102
828.558	96
832.82	102.667
837.081	98.8889
841.339	108.667
845.595	105.333
849.847	110.889
854.098	104.222
858.345	105.111
862.591	110
866.834	106.667
871.074	104.444
875.313	104.444
879.548	100.889
883.781	104.444
888.011	106.222
892.239	99.7778
896.465	98.2222
900.689	98.4444
904.909	102.222
909.128	97.3333
913.344	96.2222
917.557	93.5556
921.768	100.444
925.977	95.5556
930.183	96
934.387	95.5556
938.588	95.1111
942.787	95.5556
946.983	92.2222
951.176	96.4444
955.369	93.1111
959.557	94.4445
963.744	93.3333
967.927	96.2222
972.11	95.7778
976.289	92.8889
980.466	102.444
984.641	98.6667
988.813	101.556
992.982	92.6667
997.149	96
1001.31	103.333
1005.48	102.889
1009.64	97.7778
1013.79	100.889
1017.95	106.667
1022.1	105.778
1026.25	107.556
1030.4	106.222
1034.55	106
1038.69	112.222
1042.83	113.778
1046.97	102.222
1051.11	109.333
1055.24	115.556
1059.37	114.667
1063.5	122.222
1067.63	120.444
1071.75	121.556
1075.87	124.667
1079.99	126
1084.11	128
1088.22	133.556
1092.33	132.444
1096.44	127.778
1100.55	134.667
1104.66	135.778
1108.76	141.778
1112.86	142.889
1116.96	139.778
1121.05	150.222
1125.15	154
1129.24	159.556
1133.33	165.556
1137.41	164.444
1141.5	170.667
1145.58	181.333
1149.66	182
1153.74	185.778
1157.81	190.222
1161.88	196.222
1165.95	203.778
1170.02	198
1174.08	205.556
1178.15	216
